date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:01	30608/30608	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Sep%202025%2019:31:10%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n4.2019d890f07b1852f56ce63ba45b2db45d852cba.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=7d2ac8b08d91a0a7a1e55c5b5ff56907f52591ad7fde3ae0b91b13e5b7003281	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n4.2019d890f07b1852f56ce63ba45b2db45d852cbaa6df.woff2	(from https://leroymerlim.shop/)
20:55:02	888/888	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Sep%202025%2023:12:28%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star.woff2?v=176977276741202493121758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star1fba.woff2	(from https://leroymerlim.shop/)
20:55:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:56%20GMT	http://leroymerlim.shop/cdn/fonts/poppins/poppins_i4.846ad1e22474f856bd6b81ba4585a60799a9f5d2.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=646e92f4f2968109e1d86c00c1d7b9e0cf6e2d9d54691cfa44fb9344cacfe0e3	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_i4.846ad1e22474f856bd6b81ba4585a60799a9f5d2e2ec.woff2	(from https://leroymerlim.shop/)
20:55:02	10604/10604	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Sep%202025%2006:48:52%20GMT	https://leroymerlim.shop/cdn/fonts/poppins/poppins_i4.846ad1e22474f856bd6b81ba4585a60799a9f5d2.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=646e92f4f2968109e1d86c00c1d7b9e0cf6e2d9d54691cfa44fb9344cacfe0e3	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_i4.846ad1e22474f856bd6b81ba4585a60799a9f5d2e2ec.woff2	(from https://leroymerlim.shop/)
20:55:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:56%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_n7.f38007a10afbbde8976c4056bfe890710d51dec2.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=70f572ca033e7743642b34641f8980c240c02fd73f8e136fbb575b177f5d8305	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n7.f38007a10afbbde8976c4056bfe890710d51dec2a6be.woff2	(from https://leroymerlim.shop/)
20:55:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:57%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_i4.57ce898ccda22ee84f49e6b57ae302250655e2d4.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=d1707c33beb0e4392f2f02841a148a4cc57f0069b2809171d40ae45ca60cec64	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i4.57ce898ccda22ee84f49e6b57ae302250655e2d46eb8.woff2	(from https://leroymerlim.shop/)
20:55:03	34472/34472	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Aug%202025%2022:09:38%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n7.f38007a10afbbde8976c4056bfe890710d51dec2.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=70f572ca033e7743642b34641f8980c240c02fd73f8e136fbb575b177f5d8305	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n7.f38007a10afbbde8976c4056bfe890710d51dec2a6be.woff2	(from https://leroymerlim.shop/)
20:55:03	35608/35608	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Sep%202025%2018:17:22%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_i4.57ce898ccda22ee84f49e6b57ae302250655e2d4.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=d1707c33beb0e4392f2f02841a148a4cc57f0069b2809171d40ae45ca60cec64	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i4.57ce898ccda22ee84f49e6b57ae302250655e2d46eb8.woff2	(from https://leroymerlim.shop/)
20:55:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:57%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_i7.7ccaf9410746f2c53340607c42c43f90a9005937.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=5630c5b279e86c73f103036e94fdbd2e8bddb97e4dd8f345e590a65f858888a4	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i7.7ccaf9410746f2c53340607c42c43f90a9005937b1bc.woff2	(from https://leroymerlim.shop/)
20:55:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:59%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_n6.3d305d5382545b48404c304160aadee38c90ef9d.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=810634ef2fc2e3482bc81c3035c2cacfed7ef5c9bfb1b77b4e0154d63a7afabb	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n6.3d305d5382545b48404c304160aadee38c90ef9dbc87.woff2	(from https://leroymerlim.shop/)
20:55:05	37888/37888	---M--	200	added ('OK')	font/woff2	date:Fri,%2008%20Aug%202025%2007:28:08%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_i7.7ccaf9410746f2c53340607c42c43f90a9005937.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=5630c5b279e86c73f103036e94fdbd2e8bddb97e4dd8f345e590a65f858888a4	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i7.7ccaf9410746f2c53340607c42c43f90a9005937b1bc.woff2	(from https://leroymerlim.shop/)
20:55:05	34284/34284	---M--	200	added ('OK')	font/woff2	date:Thu,%2004%20Sep%202025%2014:17:42%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n6.3d305d5382545b48404c304160aadee38c90ef9d.woff2?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=810634ef2fc2e3482bc81c3035c2cacfed7ef5c9bfb1b77b4e0154d63a7afabb	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n6.3d305d5382545b48404c304160aadee38c90ef9dbc87.woff2	(from https://leroymerlim.shop/)
20:55:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:55:59%20GMT	http://leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star.eot?v=178649971611478077551758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star70ad.eot	(from https://leroymerlim.shop/)
20:55:07	1628/1628	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Sep%202025%2017:10:04%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star.eot?v=178649971611478077551758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star70ad.eot	(from https://leroymerlim.shop/)
20:55:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:01%20GMT	http://leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star.eot?%23iefix&v=178649971611478077551758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star61d3.eot	(from https://leroymerlim.shop/)
20:55:07	1628/1628	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Sep%202025%2017:10:04%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star.eot?%23iefix&v=178649971611478077551758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/font-theme-star61d3.eot	(from https://leroymerlim.shop/)
20:55:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:01%20GMT	http://leroymerlim.shop/cdn/fonts/poppins/poppins_n4.214741a72ff2596839fc9760ee7a770386cf16ca.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=9bcb8a79c3dc9d11f01219a472aedd52c356eb4a1b97e35df7271dacaea898e1	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_n4.214741a72ff2596839fc9760ee7a770386cf16ca1541.woff	(from https://leroymerlim.shop/)
20:55:08	9720/9720	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Sep%202025%2023:10:58%20GMT	https://leroymerlim.shop/cdn/fonts/poppins/poppins_n4.214741a72ff2596839fc9760ee7a770386cf16ca.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=9bcb8a79c3dc9d11f01219a472aedd52c356eb4a1b97e35df7271dacaea898e1	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_n4.214741a72ff2596839fc9760ee7a770386cf16ca1541.woff	(from https://leroymerlim.shop/)
20:55:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:02%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_n4.238690e0007583582327135619c5f7971652fa9d.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=eb2bc8ea44b61dd923a49b59e686aefdd5a3216a01c6aea148aa94886517ab52	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n4.238690e0007583582327135619c5f7971652fa9d54be.woff	(from https://leroymerlim.shop/)
20:55:08	30524/30524	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Aug%202025%2015:58:38%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n4.238690e0007583582327135619c5f7971652fa9d.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=eb2bc8ea44b61dd923a49b59e686aefdd5a3216a01c6aea148aa94886517ab52	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n4.238690e0007583582327135619c5f7971652fa9d54be.woff	(from https://leroymerlim.shop/)
20:55:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:02%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_n6.bb37be020157f87e181e5489d5e9137ad60c47a2.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=3644b555b81fa9ae5d30aa0683b22d22e0a00a65a27d64830e11de812f743c9f	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n6.bb37be020157f87e181e5489d5e9137ad60c47a28a80.woff	(from https://leroymerlim.shop/)
20:55:10	34220/34220	---M--	200	added ('OK')	font/woff2	date:Mon,%2008%20Sep%202025%2011:58:25%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n6.bb37be020157f87e181e5489d5e9137ad60c47a2.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=3644b555b81fa9ae5d30aa0683b22d22e0a00a65a27d64830e11de812f743c9f	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n6.bb37be020157f87e181e5489d5e9137ad60c47a28a80.woff	(from https://leroymerlim.shop/)
20:55:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:04%20GMT	http://leroymerlim.shop/cdn/fonts/poppins/poppins_i4.56b43284e8b52fc64c1fd271f289a39e8477e9ec.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=cef32bcbc46f8c742e2ea8fdc0435a3126012be338dc882850e7f1c4429ab8a7	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_i4.56b43284e8b52fc64c1fd271f289a39e8477e9ecfa1e.woff	(from https://leroymerlim.shop/)
20:55:10	10620/10620	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Aug%202025%2011:20:44%20GMT	https://leroymerlim.shop/cdn/fonts/poppins/poppins_i4.56b43284e8b52fc64c1fd271f289a39e8477e9ec.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=cef32bcbc46f8c742e2ea8fdc0435a3126012be338dc882850e7f1c4429ab8a7	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/poppins/poppins_i4.56b43284e8b52fc64c1fd271f289a39e8477e9ecfa1e.woff	(from https://leroymerlim.shop/)
20:55:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:04%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_n7.94bfdd3e80c7be00e128703d245c207769d763f9.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=16c9c1400f68585e62e3c6c59b391f2669b2432ed6688061e99245c1b9642ff9	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n7.94bfdd3e80c7be00e128703d245c207769d763f9e18c.woff	(from https://leroymerlim.shop/)
20:55:11	34484/34484	---M--	200	added ('OK')	font/woff2	date:Tue,%2012%20Aug%202025%2006:00:26%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_n7.94bfdd3e80c7be00e128703d245c207769d763f9.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=16c9c1400f68585e62e3c6c59b391f2669b2432ed6688061e99245c1b9642ff9	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_n7.94bfdd3e80c7be00e128703d245c207769d763f9e18c.woff	(from https://leroymerlim.shop/)
20:55:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:05%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_i4.b21f3bd061cbcb83b824ae8c7671a82587b264bf.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=5ee62b4fd0bcc62a8e6eb85f08e2b2c299e9d5777abf87cdc2dfbbbf844a5af0	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i4.b21f3bd061cbcb83b824ae8c7671a82587b264bf22ff.woff	(from https://leroymerlim.shop/)
20:55:13	35612/35612	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20Sep%202025%2022:32:40%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_i4.b21f3bd061cbcb83b824ae8c7671a82587b264bf.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=5ee62b4fd0bcc62a8e6eb85f08e2b2c299e9d5777abf87cdc2dfbbbf844a5af0	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i4.b21f3bd061cbcb83b824ae8c7671a82587b264bf22ff.woff	(from https://leroymerlim.shop/)
20:55:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:06%20GMT	http://leroymerlim.shop/cdn/fonts/roboto/roboto_i7.49ec21cdd7148292bffea74c62c0df6e93551516.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=2c7e761ac5dc84de5f895fab15720b8b2e9cc0014c693c781e462186f26fe4db	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i7.49ec21cdd7148292bffea74c62c0df6e93551516a007.woff	(from https://leroymerlim.shop/)
20:55:13	37884/37884	---M--	200	added ('OK')	font/woff2	date:Wed,%2027%20Aug%202025%2004:59:58%20GMT	https://leroymerlim.shop/cdn/fonts/roboto/roboto_i7.49ec21cdd7148292bffea74c62c0df6e93551516.woff?h1=ZWhpN2ZoLXZzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGVyb3ltZXJsaW0uc2hvcA&hmac=2c7e761ac5dc84de5f895fab15720b8b2e9cc0014c693c781e462186f26fe4db	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/fonts/roboto/roboto_i7.49ec21cdd7148292bffea74c62c0df6e93551516a007.woff	(from https://leroymerlim.shop/)
20:55:13	342377/342377	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2023%20Sep%202025%2023:48:20%20GMT	https://leroymerlim.shop/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://leroymerlim.shop/)
20:55:13	13882/13882	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Sep%202025%2023:49:05%20GMT	https://leroymerlim.shop/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://leroymerlim.shop/)
20:55:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:07%20GMT	http://leroymerlim.shop/cdn/shop/t/13/assets/jquery.min.js?v=172342189484307512231758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/jquery.min9cea.js	(from https://leroymerlim.shop/)
20:55:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:09%20GMT	http://leroymerlim.shop/cdn/shop/t/13/assets/theme.min.js?v=101690033512526917561758323529	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/theme.mindfa0.js	(from https://leroymerlim.shop/)
20:55:15	89657/89657	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2019%20Sep%202025%2023:12:28%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/jquery.min.js?v=172342189484307512231758323528	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/jquery.min9cea.js	(from https://leroymerlim.shop/)
20:55:15	216920/216920	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2019%20Sep%202025%2023:12:29%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/theme.min.js?v=101690033512526917561758323529	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/theme.mindfa0.js	(from https://leroymerlim.shop/)
20:55:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:09%20GMT	http://leroymerlim.shop/cdn/shop/t/13/assets/custom.js?v=7691891039133712821758323542	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/customb3b1.js	(from https://leroymerlim.shop/)
20:55:17	642/642	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2019%20Sep%202025%2023:12:29%20GMT	https://leroymerlim.shop/cdn/shop/t/13/assets/custom.js?v=7691891039133712821758323542	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/shop/t/13/assets/customb3b1.js	(from https://leroymerlim.shop/)
20:55:18	117281/117281	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:a0a5a7a84bfa7e37614c0e584c8ffcc3%22	https://leroymerlim.shop/POST	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/POST	(from https://leroymerlim.shop/)
20:55:18	29475/29475	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22cacheable:a0a5a7a84bfa7e37614c0e584c8ffcc3%22	https://leroymerlim.shop/cdn	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn	(from https://leroymerlim.shop/)
20:55:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2023:56:12%20GMT	http://leroymerlim.shop/cdn/s/trekkie.storefront.65b96dff0e3deac201f4bbc09d95fca662aba080.min.js	C:/Users/rodrigues/Documents/leroy/leroy/leroymerlim.shop/cdn/s/trekkie.storefront.65b96dff0e3deac201f4bbc09d95fca662aba080.min.js	(from https://leroymerlim.shop/)
